id,name,price,selling_price,brand_name,discount_rate,current_seller,quantity_sold,short_url,image
203220337,Khăn Tắm Cotton TIKILabel 60 x 120cm,95000,188000,TIKILabel,49,Tiki Trading,259,https://tiki.vn/product-p203220337.html?spid=203220340,https://salt.tikicdn.com/cache/280x280/ts/product/eb/0a/1a/2e3045b2627c11a67a065d495dcea1ed.jpg
56880195,Bình nước Lock&Lock Eco Bottle ABF664 750ml,142000,242000,LocknLock,41,Tiki Trading,5927,https://tiki.vn/product-p56880195.html?spid=56880199,https://salt.tikicdn.com/cache/280x280/ts/product/07/95/5a/0ed8ed158d0dfe1707595ff6f3ebeee7.jpg
14640240,Cân Điện Tử Nhà Bếp 5kg - Cân Chia Thực Phẩm Nhà Bếp - Cân Tiểu Ly 5kg,75000,79000,OEM,5,ShopAnZ,36,https://tiki.vn/product-p14640240.html?spid=188730667,https://salt.tikicdn.com/cache/280x280/ts/product/5a/0c/b7/03d00901c680f6e0b26da824b0e9730f.jpg
129737243,Hộp 10 Viên Gas Tạo Soda GEVI - Hàng Chính Hãng,107000,125000,Gevi,14,Nonostyle Official Store,438,https://tiki.vn/product-p129737243.html?spid=129737245,https://salt.tikicdn.com/cache/280x280/ts/product/69/cf/c4/beb7941c4813988c14a0dc15c416e4a5.jpg
176598081,Bình giữ nhiệt LocknLock Metro Two Way LHC4274 475ml,348000,605000,LocknLock,42,Tiki Trading,1169,https://tiki.vn/product-p176598081.html?spid=176598093,https://salt.tikicdn.com/cache/280x280/ts/product/37/37/5a/c1dacf115bca11b5d248b07987d07152.jpg
75664370,GỐI MỀN BIỆT ĐỘI RU NGỦ 3 IN 1 - BỘ CHĂN GỐI VĂN PHÒNG SIÊU MỊN.,199000,199000,OEM,0,Phan Nguyễn Office,514,https://tiki.vn/product-p75664370.html?spid=75664374,https://salt.tikicdn.com/cache/280x280/ts/product/eb/12/ac/e746f749f6b672c947a46fe38600efdc.jpg
206485076,Hương nhang sạch Dương Minh nhang 20cm và 30cm 100% thành phần tự nhiên các loại nhang Cam Sả nhang Bồ Kết nhang Bắc nhang Thảo Mộc nhang Quế nhang Khuynh Diệp và Trầm Hương cao cấp,37000,55000,Dương Minh Since 1984,33,Nhang sạch Dương Minh,1224,https://tiki.vn/product-p206485076.html?spid=144269654,https://salt.tikicdn.com/cache/280x280/ts/product/eb/4f/fd/651f7ca53239c3bc806ec3c25534acd6.png
115092053,"Bộ ga giường poly cotton LIDACO drap giường đủ size nệm 1m2, 1m4, 1m6, 1m8 (Tặng 01 vỏ gối ôm)",75000,120000,LIDACO,38,Lidaco Official Store,2957,https://tiki.vn/product-p115092053.html?spid=115092067,https://salt.tikicdn.com/cache/280x280/ts/product/1d/11/f7/6bdd0ae074cbe2f4edc9462d5a246ea3.jpg
210458939,"Đĩa Giấy Bạc Lót Nồi Chiên Không Dầu, Khay Bạc Nướng Thực Phẩm (Nhiều Cỡ)",25000,25000,NAVIVU,0,Ghế Nam Việt,392,https://tiki.vn/product-p210458939.html?spid=210458945,https://salt.tikicdn.com/cache/280x280/ts/product/26/73/fb/549ef35e04324c6b1f1ab3ed1c909f80.jpg
35273810,"Keo vá tường,Keo trám vết nứt tường thông minh - Tặng kèm bộ dụng cụ",39000,59000,OEM,34,HTH Shop,29,https://tiki.vn/product-p35273810.html?spid=202403118,https://salt.tikicdn.com/cache/280x280/ts/product/28/64/03/f7ffeec4a6a6d507e211b4c09133d48d.jpg
73147684,"Thanh xốp gắn chân cửa chống kẹt chân cho bé, bịt khe hở, chắn gió, chặn côn trùng",40000,40000,OEM,0,Ghế Nam Việt,534,https://tiki.vn/product-p73147684.html?spid=187072619,https://salt.tikicdn.com/cache/280x280/ts/product/65/68/30/c112a508cdea82245e756195c746a76f.jpg
2153235,Bình Giữ Nhiệt Lock&Lock Feather Light LHC4131BKR (450ml),283000,545000,LocknLock,48,Tiki Trading,44577,https://tiki.vn/product-p2153235.html?spid=794763,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/9a/9c/6f/31bf21a308351dbf31863569bd055709.jpg
21268314,"Ổ cắm điện chuyển đổi đa chức năng dùng khi xuất ngoại, đi du lịch,...",92000,94000,OEM,2,Smart Trading,217,https://tiki.vn/product-p21268314.html?spid=190082415,https://salt.tikicdn.com/cache/280x280/ts/product/db/14/ee/d678b468521e54f6c8ca85c75b291f40.jpeg
116726951,"Gối cao su non công thái học chống đau vai ngáy, ngủ ngáy, hỗ trợ ngủ nhanh EMA- Thiết kế riêng biệt cho tư thế nằm ngửa và nằm nghiêng",459000,918000,Ema,50,Gối nêm Hi-Sleep Store,1589,https://tiki.vn/product-p116726951.html?spid=203247212,https://salt.tikicdn.com/cache/280x280/ts/product/0a/20/9d/4c683a936e262b8802cc3b0fe9790db3.jpg
56941523,Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml,113000,217000,LocknLock,48,Tiki Trading,13488,https://tiki.vn/product-p56941523.html?spid=56941526,https://salt.tikicdn.com/cache/280x280/ts/product/f6/f5/b7/e820a48ceff88ae3142d2c0bcb6a0f88.jpg
177610565,Đèn Pin Siêu Sáng US ARMY Mã XML-T6 Cao Cấp Vỏ Hợp Kim Chống Nước Sử Dụng Pin Có Thể Sạc Lại Tặng Hộp Full Box- HÀNG CHÍNH HÃNG,120000,258000,US ARMY,53,US ARMY OFFICIAL,992,https://tiki.vn/product-p177610565.html?spid=177610566,https://salt.tikicdn.com/cache/280x280/ts/product/61/e5/30/342e31ec793af792f843b31267476994.jpg
213914131,Thùng Đá Budweiser Cao Cấp 12L,210000,210000,Budweiser,0,Budweiser Official Store,93,https://tiki.vn/product-p213914131.html?spid=213914132,https://salt.tikicdn.com/cache/280x280/ts/product/a6/78/0a/cfee1117f215549c31796787b9180a19.jpg
7635008,Bộ 2 cuộn túi hút chân không một mặt nhám rộng,60000,60000,OEM,0,ĐIỆN MÁY HTG,1132,https://tiki.vn/product-p7635008.html?spid=92911144,https://salt.tikicdn.com/cache/280x280/ts/product/43/44/cb/f4c15ac28ea345e9aeb9a78915ff7a3e.png
71005991,Bình xịt dầu Lock&Lock 100ml kèm phểu và cọ rửa - CKO109,108000,174000,LocknLock,38,Tiki Trading,3916,https://tiki.vn/product-p71005991.html?spid=75025561,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/52/68/67/1207f30694fe9184bdde541702619d03.jpg
182786661,"Bịt Mắt Ngủ Hai Mặt Xịn Xò, Gọn Nhẹ, Cho Nam Và Nữ Phù Hợp Cho Du Lịch Và Văn Phòng",61000,115000,SHOFUKA,47,Zen,279,https://tiki.vn/product-p182786661.html?spid=182786667,https://salt.tikicdn.com/cache/280x280/ts/product/2b/ca/38/97011a9ae7d1c74d1b673ed7a1743b45.jpg
7974380,Bộ Nồi Anod Sunhouse SH6634 (16-20-24cm),499000,499000,Sunhouse,0,Do Gia Dung Ha Linh,1,https://tiki.vn/product-p7974380.html?spid=151626805,https://salt.tikicdn.com/cache/280x280/ts/product/d2/7f/96/be1b7c066f100bbdcaf6ea01d15de7a1.jpg
226036798,Bình Giữ Nhiệt LocknLock 550ml LHC3249,285000,549000,LocknLock,48,Tiki Trading,254,https://tiki.vn/product-p226036798.html?spid=226036800,https://salt.tikicdn.com/cache/280x280/ts/product/ee/22/58/cf1aa14f1500877c1795e54cffb203f7.jpg
802247,Bộ Dao Kéo KNSCS-BCI Benchusch,545000,545000,Benchusch,0,PATYCA SHOP,134,https://tiki.vn/product-p802247.html?spid=816319,https://salt.tikicdn.com/cache/280x280/ts/product/b3/d0/de/f9f879a32d4ba31bf5084b05e6fc7889.jpg
6710595,Bộ 10 móc treo dán tường chịu lực 10kg,29000,39000,OEM,26,HTH Shop,154,https://tiki.vn/product-p6710595.html?spid=201975995,https://salt.tikicdn.com/cache/280x280/ts/product/03/ac/0e/b81e6b92a1b23e4ba80682d4b6862325.jpg
193207962,Chảo vân đá đáy từ Nagakawa NAG06 - Nhôm nguyên khối - Dùng cho mọi loại bếp - Hàng chính hãng,329000,400000,Nagakawa,18,Tiki Trading,351,https://tiki.vn/product-p193207962.html?spid=193207964,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/c7/8b/ac/60aa0ec3ffc66b3ad9cc50126820fb79.jpg
119309533,"Gối cao su non có gel lạnh Ema cho người lớn - Chống ngủ ngáy, giảm đau mỏi cổ vai gáy - Phòng ngừa thoái hóa đốt sống cổ - Phong cách Nhật Bản",325000,650000,Ema,50,Gối nêm Hi-Sleep Store,2011,https://tiki.vn/product-p119309533.html?spid=119309535,https://salt.tikicdn.com/cache/280x280/ts/product/4d/6b/0a/3f14793e38f119e03829a7c1b45ac0b9.jpg
185438523,"Kệ Đựng Mỹ Phẩm Để Bàn 3 Ngăn, Tủ Đựng Mỹ Phẩm, Đồ Trang Điểm Có Nắp Đậy - Hàng Chính Hãng",309000,450000,ENCOVINA,31,TITANSTORE,123,https://tiki.vn/product-p185438523.html?spid=185438527,https://salt.tikicdn.com/cache/280x280/ts/product/0f/1b/90/798303de5e2842c605abc2f8d5fc3669.jpg
558335,Ổ Cắm Điện Có Nắp Che 5 Lỗ 2 Chân Mpower MP-153 - 3 Mét,114000,125000,Mpower,9,Tiki Trading,1278,https://tiki.vn/product-p558335.html?spid=291424,https://salt.tikicdn.com/cache/280x280/media/catalog/product/m/p/mp-155_1.u2566.d20161115.t113741.198635.jpg
136014171,Bình Nước Nhựa We Bare Bears 1l Dễ Thương Có Kèm Túi Rút Túi Giữ Nhiệt Và Ống Hút Siêu Tiện Lợi,179000,358000,OEM,50,Aquaria,121,https://tiki.vn/product-p136014171.html?spid=136014173,https://salt.tikicdn.com/cache/280x280/ts/product/ee/97/30/337262778532e28cfd1dc468c4d67d05.jpg
195852183,Bình giữ nhiệt bằng thép không gỉ LocknLock Jumbo Tumbler LHC4300 900ML,453000,730000,LocknLock,38,Tiki Trading,751,https://tiki.vn/product-p195852183.html?spid=195852190,https://salt.tikicdn.com/cache/280x280/ts/product/29/de/a1/8fa25afd8f7fdd26f83edd3623b21d10.jpg
119030223,"Keo Dán Giày, Gỗ, Nhựa, Sứ Siêu Dính Chống Thấm Đa Năng Deli - 7Ml / 20Ml - 7140 / 7149 ",18000,32400,Deli,44,Deli Official Store,1971,https://tiki.vn/product-p119030223.html?spid=121088174,https://salt.tikicdn.com/cache/280x280/ts/product/14/c5/69/9cea56085e424732c5c7dd9bea115614.png
103780888,Ổ cắm có dây - Ổ điện an toàn - Ổ cắm điện đa năng - Ổ cắm điện Lioa ( 4 - 6 - 10 ổ cắm ) dây 5m và 3m Lioa - hàng chính hãng cao cấp,124900,124900,LiOA,0,Huy Tưởng Tphcm,656,https://tiki.vn/product-p103780888.html?spid=103780892,https://salt.tikicdn.com/cache/280x280/ts/product/52/1f/76/e4ba64f24c7f5ee38e0c35b92cc8ebd8.png
949687,Kệ Đỡ Màn Hình Máy Tính Monitor Stand Plyconcept MSM01001 (490 x 200 mm) - Gỗ,220000,300000,Plyconcept,27,MipuMade,1909,https://tiki.vn/product-p949687.html?spid=951275,https://salt.tikicdn.com/cache/280x280/ts/product/fa/74/f4/aaa495a51c07be8f13e0cde59148cee0.jpg
84886093,Vợt muỗi thông minh 3in1 SUNHOUSE SHE-PRO11.W,264000,344000,Sunhouse,23,Tiki Trading,681,https://tiki.vn/product-p84886093.html?spid=108140458,https://salt.tikicdn.com/cache/280x280/ts/product/de/31/92/652bedcfc66d71445bb9ae9c00072292.png
75302784,Mèo Thần Tài  Maneki Neko  vẫy tay chiêu tài lộc 16cm bằng gốm sứ - mẫu giao ngẫu nhiên,313000,330000,Nhà của Mẹ,5,NHÀ CỦA MẸ,250,https://tiki.vn/product-p75302784.html?spid=75302785,https://salt.tikicdn.com/cache/280x280/ts/product/9e/87/f8/e21a543f0ce46d6f42403623b277de45.jpg
182971940,Bình giữ nhiệt LocknLock có 2 nắp thay thế New Clip Tumbler 540ml LHC4279,299000,520000,LocknLock,43,Tiki Trading,1363,https://tiki.vn/product-p182971940.html?spid=182971944,https://salt.tikicdn.com/cache/280x280/ts/product/04/13/02/7d09e389b4280812b7a7353bbe719b73.jpg
119203295,"Combo 5 Khăn Lau Bếp, Lau Kính Siêu Thấm Hút Parroti - Fiber FB02",47000,89000,Parroti,47,Parroti Store,2339,https://tiki.vn/product-p119203295.html?spid=119203296,https://salt.tikicdn.com/cache/280x280/ts/product/43/5a/f3/8717a4abcd84a84a629d2bc56325a670.jpg
104991715,"Bộ 2 chảo vân đá chống dính Tefal Natura dùng cho bếp ga và hồng ngoại (20cm, 24cm) - Hàng chính hãng",349000,929000,Tefal,62,Tefal Official Store - Chính hãng,4177,https://tiki.vn/product-p104991715.html?spid=104991716,https://salt.tikicdn.com/cache/280x280/ts/product/2a/d8/11/af763b464a5c1a8c046593f567b372c0.png
134853381,Bình giữ nhiệt LocknLock Feather Light Ring 460ml,312000,601000,LocknLock,48,Tiki Trading,1543,https://tiki.vn/product-p134853381.html?spid=134853383,https://salt.tikicdn.com/cache/280x280/ts/product/53/9b/a7/68bfc35669b76f215de02b30d769e87f.jpg
178068438,"Khăn giấy cuộn đa năng, lau bếp, lau kính, chén bát, lau tay (50 khăn/cuộn, 25cm x25cm) - Parroti Bingo NG01",39000,78000,Parroti,50,Parroti Store,1045,https://tiki.vn/product-p178068438.html?spid=178068439,https://salt.tikicdn.com/cache/280x280/ts/product/1e/1e/90/4a224446b545611a4825c0dd78a5aa67.jpg
110001215,"Combo 20 Nẹp Dây Điện Dán Tường Siêu Dính ,Kẹp Dây Điện Cố Định Và Giữ Dây Điện Siêu Sốc an toàn tiện lợi dễ lắp đặt",29000,39000,OEM,26,HNS STORE,1,https://tiki.vn/product-p110001215.html?spid=249726160,https://salt.tikicdn.com/cache/280x280/ts/product/c7/d4/bc/cd2e25b4bf13d5536eb63d3b003d7cf7.jpg
119195755,"Bộ lau nhà tự vắt thông minh, chổi lau nhà 360 độ, lau sạch khô nhanh - Parroti ProMax PX01",849000,849000,Parroti,0,Parroti Store,2640,https://tiki.vn/product-p119195755.html?spid=119195756,https://salt.tikicdn.com/cache/280x280/ts/product/9f/79/62/00dfef39a36b20b07a85f084103399e1.jpg
188141191,Khăn lau mặt Khăn tắm Sợi bông Mềm mại Thấm nước tốt 34x75cm Màu trơn Nhấn 3 đường viền,44000,59000,CHIKIGON,25,HomeMi Shop,226,https://tiki.vn/product-p188141191.html?spid=188141200,https://salt.tikicdn.com/cache/280x280/ts/product/3b/c1/c0/d4516c04e206deedc0eb5686b40f195c.jpg
197849955,"Hộp cơm cắm điện giữ nhiệt văn phòng CTFAST - A08 : Thiết kế 2 tầng tiện dụng, chất liệu inox 304 cao cấp hỗ trợ hấp, nấu chín, làm nóng đồ ăn nhanh chóng - Tặng túi giữ nhiệt cao cấp",439000,599000,CTFAST,27,LEDANTA,186,https://tiki.vn/product-p197849955.html?spid=197849957,https://salt.tikicdn.com/cache/280x280/ts/product/81/85/d1/a1650f9b16a6aa0ab12168bd2b9a621d.png
181223364,Bộ vòi xịt vệ sinh toilet kèm dây lò xo 2m Hobby Home Decor VSR2 chuẩn Inox 304 - phun cực mạnh,149000,229000,Hobby Home Decor,35,Hobby Home Decor,261,https://tiki.vn/product-p181223364.html?spid=181223365,https://salt.tikicdn.com/cache/280x280/ts/product/d0/da/d7/6704d742af9b4b69b990a95b93c13129.jpg
11341623,Hộp 40 viên pin 2A Maxell,96900,96900,Maxell,0,linhkien1984,1307,https://tiki.vn/product-p11341623.html?spid=51343583,https://salt.tikicdn.com/cache/280x280/ts/product/27/28/35/f37c24e56563f122f378e20d07ee9b68.jpg
183335921,Bộ ống hút inox thẳng kèm cọ rửa đảm bảo sức khỏe cho người tiêu dùng,20000,20000,OEM,0,JoyMall LocknLock Chính Hãng,236,https://tiki.vn/product-p183335921.html?spid=189572602,https://salt.tikicdn.com/cache/280x280/ts/product/17/67/af/09d295a10de45d7a6383885c69ef7592.jpg
146384829,"Ghế xoay văn phòng công thái học ergonomic có ngả lưng Premium 02, ghế xoay Gaming cao cấp nhập khẩu",1386050,1459000,OEM,5,ME HOME,7,https://tiki.vn/product-p146384829.html?spid=197538532,https://salt.tikicdn.com/cache/280x280/ts/product/b0/62/1d/5df2cc5fe7f36a1074c463b48ae1b3b6.jpg
89519485,Bộ cây lau nhà thông minh kèm thùng vắt 2 ngăn Inochi BH-M200 (Size Lớn),310000,310000,Inochi,0,Gia dụng tiện ích store,46,https://tiki.vn/product-p89519485.html?spid=89519486,https://salt.tikicdn.com/cache/280x280/ts/product/80/7a/6e/c278c72393981608d4cd5c69e9f8f04f.jpg
984740,Bộ Nồi Xửng Hấp Fivestar Inox 3 Đáy ST24-3D - Hàng Chính Hãng,393000,393000,Fivestar,0,Alobuy Việt Nam,249,https://tiki.vn/product-p984740.html?spid=987530,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u5463.d20171002.t100725.918315.jpg
75614459,"Thùng rác treo tủ bếp có nắp đậy thông minh, thùng rác treo tường dán tường, có thanh trượt cửa bếp – Parroti Bin BN01/BIN01",185000,299000,Parroti,38,Parroti Store,6094,https://tiki.vn/product-p75614459.html?spid=75614460,https://salt.tikicdn.com/cache/280x280/ts/product/46/94/0c/839f6699c00109a133356fe6c93198de.jpg
94778000,"Ô Dù che nắng, che mưa, có nút bấm 2 chiều, hàng chất lượng, dễ thương, thiết kế sang trọng và bền bỉ, ô dù có lựa chọn màu sắc, ",196000,196000,XUDI,0,XỐP DÁN TƯỜNG 3D SÀI GÒN,1021,https://tiki.vn/product-p94778000.html?spid=94778002,https://salt.tikicdn.com/cache/280x280/ts/product/32/6f/07/c103a9c3d14b788558d8b81fbc2468bf.jpg
120759154,"Bó 100 Dây Thít, Dây Rút, Lạt Nhựa Đủ Mọi Kích Cỡ Tiện Lợi",25000,25000,OEM,0,Ghế Nam Việt,879,https://tiki.vn/product-p120759154.html?spid=185814060,https://salt.tikicdn.com/cache/280x280/ts/product/dd/47/10/2787cb9a16e5a6065191c8c980dddab8.jpg
71111080,"Kệ Để Giày Dép Inox 5 Tầng Chính Hãng Amalife, Giá Để Giày Inox 5 Tầng - Chọn Màu",118800,169000,Amalife,30,miDoctor,1224,https://tiki.vn/product-p71111080.html?spid=71111082,https://salt.tikicdn.com/cache/280x280/ts/product/64/2b/05/ea3a5a2ac5cab93f3f4da2f6adf2e930.jpg
180967996,"Nồi cơm điện mini 2 tầng Cooking  dễ dàng nấu cơm, các món luộc, hấp,, nấu canh.... Hộp cơm văn phòng cắm điện hâm nóng cơm và thức ăn tự động mẫu mới",183988,183988,OEM,0,Cửa hàng Phương Phương,3,https://tiki.vn/product-p180967996.html?spid=228992545,https://salt.tikicdn.com/cache/280x280/ts/product/5d/87/e4/f928473f93bf9ecf987f0d61d9974d00.jpg
72332230,"GỐI CHỮ U CAO SU NON - GỐI TỰA CỔ CHO DÂN VĂN PHÒNG, LÁI XE, DU LỊCH",129000,129000,OEM,0,Phan Nguyễn Office,878,https://tiki.vn/product-p72332230.html?spid=72332232,https://salt.tikicdn.com/cache/280x280/ts/product/ff/2d/22/7cbeee12232c9f9d43f1239def9ee9f3.jpg
14639395,Bộ Nồi Xửng Hấp Từ Nắp Kính Fivestar Tặng 10 Muỗng - Bạc,449000,449000,Fivestar,0,SHOP BẾP XINH,226,https://tiki.vn/product-p14639395.html?spid=14639397,https://salt.tikicdn.com/cache/280x280/ts/product/09/65/34/c1e7e1078c5e01f88c564973e74d34a7.jpg
117353723,Chiếu ngủ văn phòng cao cấp ,40000,40000,Krishna,0,K KRISHNA,2272,https://tiki.vn/product-p117353723.html?spid=117353725,https://salt.tikicdn.com/cache/280x280/ts/product/e4/28/c5/6f2d5301689071b65ea83f47fb6269c7.jpg
71544914, Ổ Cắm Wifi Thông Minh TP-Link Tapo P100 - Hàng Chính Hãng ,205000,205000,TP-Link,0,"Vo Hoang Trading Co.,Ltd",47,https://tiki.vn/product-p71544914.html?spid=106709849,https://salt.tikicdn.com/cache/280x280/ts/product/a4/8e/38/2631d0e7c79dadbf07a56448169cf170.jpg
76834277,Combo 2 Miếng Lau Nhà Thế Hệ Mới Parroti Pro PAD2-PR01 - Kích Thước 33 x12 CM (Chỉ dùng được cho Bộ lau nhà Parroti Pro),79000,135000,Parroti,41,Parroti Store,1915,https://tiki.vn/product-p76834277.html?spid=76834278,https://salt.tikicdn.com/cache/280x280/ts/product/79/ef/b4/04df4d5da8c55add35b97113890e3b79.jpg
134419412,Túi Đựng Thực Phẩm Tự Hủy Sinh Học 20cm x 30cm (120 túi/cuộn),23000,29000,OEM,21,SG Titapha Co LTD,880,https://tiki.vn/product-p134419412.html?spid=158883196,https://salt.tikicdn.com/cache/280x280/ts/product/30/9d/dc/211d21a58db5481bf9509994f4c056a6.jpg
134360863,"Vỉ 6 Viên Pin AA , Pin AAA Energizer Max 1,5V Alkaline - Hàng chính hãng",89000,98000,Energizer,9,Energizer Official Store,226,https://tiki.vn/product-p134360863.html?spid=170265413,https://salt.tikicdn.com/cache/280x280/ts/product/1b/10/4f/e9a80126919a6c34ce97eb19438410bc.jpg
74525994,Set 12 Bướm dán tường 3D trang trí nhiều màu sắc nghệ thuật [Tặng móc dán tường treo đồ] ,45000,45000,OEM,0,4you,54,https://tiki.vn/product-p74525994.html?spid=74526002,https://salt.tikicdn.com/cache/280x280/ts/product/72/2b/ab/69e2171858b423bf68cedd6278c55cd8.jpg
196537115,"Cây chùi kính, lau kính đa năng 2 đầu trong 1, 2 miếng lau cao cấp Parroti SN02",189000,189000,Parroti,0,Parroti Store,170,https://tiki.vn/product-p196537115.html?spid=196537116,https://salt.tikicdn.com/cache/280x280/ts/product/ff/5f/62/26285bfff422ff840a2b0de31da99be0.jpg
193708669,[Tặng Sticker] Bình Đựng Nước 2L Kèm Ống Hút Bao Bì Dễ Thương Có Vạch Báo Giờ Uống Nước Chia Lượng Nước Deli - Bình Nước 2 Lít Nhựa Cao Cấp An Toàn Đầy Đủ Kiểm Định Chất Lượng Phủ Hợp Bình Nước Thể Thao Cho Bé Tới Trường - VS818 VS819,59000,160200,Deli,63,Deli Official Store,296,https://tiki.vn/product-p193708669.html?spid=193708671,https://salt.tikicdn.com/cache/280x280/ts/product/0a/91/a3/5761c59c0571b6b8b92aa66e99caec29.jpg
135321378,"Thanh Chặn Khe Cửa 95cm Đa Năng,Chặn Đáy Khe Cửa, Ngăn Côn Trùng, Chắn Gió Mùa, Ngừa Bụi Bẩn, Giảm Ồn",9999,9999,OEM,0,Bao Bì Hiếu,24,https://tiki.vn/product-p135321378.html?spid=204751727,https://salt.tikicdn.com/cache/280x280/ts/product/2f/e4/83/193bdf94a635c8b1b3f9a31af7a8d3e7.jpg
88222310,"Khăn trải bàn nhựa PVC không thấm nước, khăn trai bàn có hoạ tiết đẹp phù hợp với mọi nhà",35000,35000,SHOFUKA,0,Zen,1568,https://tiki.vn/product-p88222310.html?spid=88222312,https://salt.tikicdn.com/cache/280x280/ts/product/9d/11/21/c25d27fd57e8cc28d9d227a709252881.jpg
